login_hour,typing_wpm,quiz_score,time_per_question_sec,session_duration_min,sessions_per_day,attempts_per_quiz,avg_gap_mins,device_type,browser,age_group,gender,ses_tier
10,40.8584005,78.18470982,28.86589083,25.22493922,3.960175197,1.251832159,2.304834345,Android,Chrome,13-15,female,low
18,45.80495145,71.05975258,27.29420127,41.35492855,3.755591355,1.039535593,2.140289085,Shared/Other,Edge,16-18,male,high
19,45.11686788,83.1958911,36.5438973,25.7339156,2.232635437,1.164988132,2.887195906,Shared/Other,Safari,16-18,female,mid
7,35.17155376,66.55470622,31.61170818,26.37177359,1.913033575,1.733564645,2.700475486,Desktop,Safari,13-15,female,mid
20,36.33637243,69.44395355,27.50612132,19.03887576,2.548860099,1.377437213,1.72886096,Desktop,Edge,13-15,female,mid
11,46.93234924,69.52167147,23.5935754,29.60959151,2.592674874,1.975880471,1.838171104,Android,Edge,16-18,male,high
22,38.55970076,85.67993045,36.47635617,26.34455098,2.322631003,1.641695387,2.34393743,Android,Chrome,16-18,female,mid
11,47.59282998,79.63152964,31.21378868,37.15153028,1.230420988,1.509157382,2.266869759,iOS,Safari,16-18,female,high
8,20.45689248,69.63359416,27.07971212,11.36803646,1.874249115,1.370392848,2.266386985,Shared/Other,Safari,16-18,female,mid
9,38.99345913,86.45940423,23.15022169,23.92346157,2.488470173,1.768459728,2.253258211,Android,Edge,16-18,female,mid
20,58.28337468,74.13089641,28.46888596,31.36185705,1.115253683,1.504100297,1.502938553,iOS,Edge,16-18,female,high
22,68.29193253,83.37856778,23.1545407,49.76643438,3.142521235,1.38340516,2.530610296,iOS,Chrome,19-22,male,mid
22,39.20084944,87.53746583,35.72976671,32.9542325,1.787309691,1.011104185,1.626616478,iOS,Firefox,16-18,female,mid
19,78.59457263,89.71460882,19.96411989,36.06183152,1.882027791,1.20908466,0.85098071,Shared/Other,Firefox,19-22,female,low
16,23.61835005,62.92835189,25.78851601,21.22078771,1.873798052,1.93735344,1.707103026,iOS,Firefox,13-15,male,mid
18,62.32096461,89.72732465,30.71475938,65.60726635,1.153860638,1.075877789,0.796330602,Shared/Other,Edge,19-22,male,mid
20,35.23549353,72.42831504,25.59901671,22.95349056,1.867927642,1.708389538,1.731636214,iOS,Edge,13-15,female,low
14,32.37482318,76.45578258,27.39293305,38.16691783,2.749692708,1.209669654,2.891633103,iOS,In-App,13-15,male,mid
17,24.52505933,51.45348712,28.97077482,21.27510612,2.021609835,1.172875495,1.335630207,iOS,Edge,13-15,female,mid
8,55.54782521,75.75933036,21.8064126,38.23407731,3.250033526,1.265981129,1.369747029,Desktop,Safari,16-18,male,mid
17,42.37010654,83.51594296,33.58511448,19.65844516,2.586079973,1.120948702,2.834670934,Android,In-App,16-18,female,low
9,27.05316385,72.86728803,27.8600088,20.05368815,3.885083028,1.155213105,1.27946089,Desktop,Edge,13-15,female,low
9,43.04524574,71.15559163,34.97271,36.54859184,1.944897819,1.800731123,2.863410748,iOS,Edge,16-18,male,mid
18,45.57966913,75.60696597,24.13114388,25.23701775,3.756542861,1.123559341,2.38257462,Android,Edge,13-15,female,mid
13,48.1069953,92.2798189,25.2447795,41.68492568,3.867900329,1.516875337,2.850199591,Shared/Other,Safari,16-18,female,low
20,65.81411992,74.66039378,34.08422448,16.12237301,2.276414599,1.539039277,1.065486562,Android,In-App,16-18,female,mid
19,58.89190169,71.53420466,27.4885701,36.6710557,1.178880131,1.320080099,1.207522245,iOS,In-App,16-18,female,mid
17,37.95984775,92.6333699,23.7059458,21.65058031,1.243344014,1.756732947,2.420997055,Android,In-App,13-15,male,mid
17,40.42567987,74.65992474,32.65563724,26.21602107,2.019305913,1.519259426,2.321093014,Android,Firefox,13-15,male,low
23,69.29390499,76.76031414,39.57319223,32.13516196,1.336027561,1.349842014,0.909574021,Android,Chrome,19-22,female,high
14,58.80609797,78.65391819,23.96334002,23.97801926,2.776392554,1.043327478,1.607261879,iOS,Firefox,16-18,male,low
9,29.65209216,70.39257544,29.52338502,22.60187858,3.5190098,1.318403441,2.866004337,iOS,Firefox,13-15,male,high
15,36.58446041,76.83002308,28.6146866,27.24386564,1.610524092,1.380136123,2.684557541,iOS,In-App,13-15,female,high
21,24.88847384,77.35640531,25.48146583,25.54791614,2.146360891,1.339769636,2.335379738,Desktop,Chrome,13-15,female,mid
12,37.73401883,90.60794878,28.88950224,34.64049348,1.066457898,1.11255145,2.300466699,Shared/Other,Firefox,16-18,female,high
23,93.86815609,65.06685862,24.97133699,35.60988986,3.401885656,1.256379478,1.055405144,Shared/Other,Safari,19-22,female,low
12,43.62802949,97.81437645,33.29492367,21.19725446,1.800908176,1.871093201,0.560920232,Android,Chrome,13-15,female,low
16,61.74795935,70.73399682,24.01553163,27.66371876,2.082982706,1.288525735,1.105768976,iOS,In-App,16-18,male,mid
16,28.88359897,85.3605894,24.48617758,17.08090849,1.241765144,1.907322936,0.801473268,Android,Firefox,13-15,female,low
16,42.11316735,89.15001032,19.60257361,22.49880954,1.488795188,1.581752891,2.622705673,Desktop,In-App,13-15,male,low
16,65.42426128,67.17368916,30.3162799,24.78898395,3.405756042,1.691307143,1.381842517,Shared/Other,Safari,16-18,female,low
11,30.16929098,83.83985849,36.94349824,28.09958024,2.760542793,1.131149215,1.752109381,Desktop,Chrome,13-15,male,low
14,32.49830098,68.72293585,33.61635532,22.62628273,2.620828056,1.991501439,2.960130197,Android,Edge,13-15,female,low
16,66.46018839,95.09973518,24.33635092,29.4778449,1.843239816,1.475075882,2.386588758,Desktop,Edge,16-18,female,low
14,83.83039638,55.34451006,27.56589928,54.88871482,3.96234868,1.868504117,2.564177151,Shared/Other,Edge,19-22,male,mid
12,51.13558874,73.62972342,30.46914532,36.23563188,3.54252048,1.334156893,2.095602411,Android,In-App,19-22,female,low
19,38.76492498,69.02622541,29.48352203,28.76182119,2.856626658,1.293410107,2.841807467,Shared/Other,In-App,13-15,female,mid
15,19.71279883,79.46227142,25.62664828,45.80334446,1.600412654,1.226857539,1.93733787,Android,Safari,16-18,female,low
20,77.69193121,60.26683764,23.85856218,29.60426996,2.221395475,1.18359107,2.945556675,Desktop,Edge,19-22,female,high
15,34.68670322,78.29790047,30.54637478,12.98494239,3.466591839,1.14003501,0.513052406,Desktop,Safari,13-15,male,mid
16,54.28660972,79.98651065,31.69149564,16.62851383,2.995562803,1.629072633,0.982511761,iOS,In-App,16-18,female,mid
19,56.36817719,68.17763132,36.0978285,51.60472505,3.75343581,1.544506569,1.465279109,iOS,Edge,19-22,female,low
16,35.12812297,85.90568147,21.2258547,23.78233791,3.73297146,1.78786425,2.605602848,Desktop,Firefox,16-18,male,low
20,78.94542932,91.66610814,22.96588794,57.4385426,2.146838091,1.311128183,1.382692946,Shared/Other,Safari,19-22,male,mid
20,33.75711861,78.6651183,31.68413854,29.37243838,2.199551982,1.229078073,2.945373167,Shared/Other,In-App,16-18,female,high
9,54.66947351,91.72266416,37.10540297,35.67117928,2.811607008,1.360103447,2.843536025,Desktop,Firefox,16-18,male,high
9,55.19870381,77.90114243,34.86815815,34.41447529,1.886115629,1.311205174,1.664170441,Shared/Other,Firefox,16-18,female,high
10,54.38507703,75.24644922,21.08690028,20.95402683,1.538227253,1.046724972,2.362165749,Android,Chrome,16-18,male,mid
12,28.41845654,100,33.14327782,21.94663059,2.998367455,1.797521791,2.019772791,Shared/Other,Edge,13-15,female,mid
11,69.23955176,94.17247888,29.73119131,33.1285472,1.01406905,1.07300234,2.202909046,Shared/Other,Firefox,16-18,female,mid
12,47.62522348,64.78523333,25.5901243,31.55548055,3.463794097,1.552201746,1.013744462,Shared/Other,Firefox,16-18,male,mid
13,60.1570405,78.96338162,30.69202862,31.18464675,3.332178756,1.469155781,0.63967685,Android,Firefox,19-22,male,mid
7,38.87574279,72.25839434,27.88034262,29.0549823,2.540190074,1.987296685,2.50566548,Shared/Other,In-App,13-15,male,high
9,45.44362061,97.78324635,36.333681,33.16244948,2.595248565,1.846107511,0.579362599,Shared/Other,Edge,13-15,male,mid
12,48.22798329,80.82507211,26.39102199,24.8040649,1.899668916,1.42450118,0.535016254,Shared/Other,In-App,13-15,female,low
11,66.27753865,65.24353186,30.70044773,44.58885427,1.644733809,1.852159284,1.765292387,iOS,Firefox,19-22,female,low
16,60.09875324,64.75491164,22.80545025,31.28906258,2.351113747,1.849304397,0.535415652,Android,Safari,16-18,female,mid
13,51.4211617,65.40772226,24.89457236,18.03703212,2.35835378,1.827592462,1.557626451,Android,In-App,16-18,female,high
10,38.13644599,73.75056001,24.81419343,23.71249025,3.292102215,1.961328415,1.544452035,Desktop,In-App,13-15,male,mid
15,64.54664714,67.6214487,27.09304989,33.60201469,1.696673843,1.059750991,2.979949561,Android,Chrome,16-18,female,mid
8,24.78407326,84.13868903,30.95254491,21.85475879,2.132265183,1.37928353,2.452414108,iOS,In-App,13-15,male,high
20,81.85094482,72.58867795,33.52202018,31.47335387,2.389754923,1.698618663,2.548547068,Android,Edge,16-18,male,mid
15,40.54631487,88.38735901,32.96649075,22.66153532,2.996852157,1.626566642,1.429178336,iOS,Edge,13-15,male,mid
10,21.49483443,85.68496174,24.26465261,26.33260575,2.296233458,1.196444953,2.335147252,Android,Chrome,13-15,male,mid
20,40.43000245,57.91453433,36.45644859,35.07800772,3.801913797,1.955853831,1.95462721,Desktop,Chrome,13-15,male,high
13,68.0555872,81.25691371,31.2054,41.6263524,1.743658942,1.934296899,1.471686664,iOS,Chrome,19-22,male,low
11,34.10841747,76.67257252,20.29718381,24.63345109,3.176044318,1.48749421,0.97316486,Shared/Other,Firefox,13-15,male,high
13,80.5941933,75.06392466,28.35462118,28.06349818,2.426908592,1.344245899,1.94518197,Android,In-App,19-22,female,mid
19,73.19183261,67.24675387,28.54962166,50.07196856,1.860306882,1.181448014,1.726674297,iOS,In-App,19-22,female,low
17,35.67398363,89.91116424,29.02186787,39.46589797,2.444827738,1.925559804,2.501058435,Desktop,Safari,16-18,female,mid
10,33.37182082,61.40295197,32.5331003,26.39334228,2.711647254,1.895561881,2.065287872,Android,Chrome,13-15,female,low
8,47.99670226,72.83378358,29.58259126,11.61988369,2.271124807,1.969182304,2.488937262,Android,Safari,13-15,male,low
11,77.78102716,86.01119979,28.77910855,22.84336653,1.372799497,1.793181421,2.13832396,iOS,In-App,19-22,male,mid
15,51.24241229,74.24836437,34.53825361,34.15460394,2.41730238,1.249997747,2.003966286,Desktop,Safari,16-18,female,mid
21,31.71066628,73.43121473,25.29979944,15.20142229,2.567348379,1.469917024,2.440034695,Shared/Other,Safari,13-15,female,mid
15,71.50550642,62.01051739,27.95927739,33.21984896,2.732473363,1.712324894,2.640044142,Desktop,In-App,19-22,male,high
17,43.9782065,68.16048237,37.05167775,27.36321093,2.387785997,1.608626015,2.782218858,iOS,Firefox,16-18,male,high
16,52.44208595,53.72119409,34.9602594,35.00779033,3.346963198,1.431323903,1.78888159,Shared/Other,Firefox,16-18,female,high
11,63.45636894,74.6702722,30.13565989,50.41696558,3.562339021,1.66377794,2.202059937,iOS,Edge,19-22,male,low
8,42.45026864,74.76969863,40.70783498,19.91063684,3.297193858,1.563716224,2.620490042,Desktop,Firefox,16-18,male,mid
19,32.23842226,68.3308167,32.75684575,31.25044737,3.784838802,1.150316069,2.51233423,Desktop,Firefox,13-15,male,low
21,58.91658967,79.40096513,26.04757864,47.90155568,1.322047648,1.352611494,2.329815894,Shared/Other,Safari,19-22,male,high
18,53.76517978,66.36942463,28.63837862,40.42879142,3.332394242,1.119689104,0.764806136,Desktop,Chrome,16-18,male,low
10,70.09433768,68.16714737,33.27742662,31.15532844,2.969227419,1.113973252,0.78615209,Android,Edge,16-18,female,mid
19,69.43127793,72.50014615,29.96708709,67.88379023,1.775387519,1.109076695,2.156024631,Desktop,In-App,19-22,female,high
14,65.49787129,63.86937889,33.9877725,29.53923389,3.907336829,1.349021729,2.830889029,Shared/Other,Firefox,16-18,male,mid
9,51.25275901,62.57940274,27.25679992,28.02256199,1.187574753,1.190146667,1.378800207,iOS,Safari,13-15,male,mid
21,38.3442507,75.30052381,32.3318533,30.29581563,1.497801785,1.937928955,2.950585984,Android,Firefox,16-18,male,mid
19,65.83288561,72.91929701,27.34231453,46.01309264,3.462878158,1.968037523,0.599447993,iOS,Firefox,19-22,female,low
14,33.28827421,76.50902309,27.25803127,22.663047,2.245137071,1.52595431,1.434574314,Desktop,Edge,13-15,male,mid
18,46.2991874,69.32966659,28.59293461,30.98140418,1.379077675,1.180671128,1.009133336,iOS,In-App,16-18,male,low
20,64.40742694,92.58866084,25.87438153,31.86423544,1.363420049,1.622625184,2.450965955,Desktop,Safari,16-18,female,mid
12,54.85514867,90.10096199,39.13385,25.5723652,2.275643708,1.829774641,2.857225153,Android,Firefox,16-18,female,high
16,38.74085093,99.8945571,32.36912459,34.77892542,1.002891056,1.127503617,1.792800462,Shared/Other,Edge,16-18,female,mid
12,46.39849749,61.5113008,23.26161264,13.03757584,3.205375626,1.919436181,1.430035147,iOS,Edge,13-15,male,high
14,28.30459769,79.44501694,29.65571854,27.23718061,3.643560479,1.463525909,2.857657518,Shared/Other,Edge,16-18,male,mid
20,64.11765419,66.37553079,36.61173026,42.05586222,2.468603176,1.415046561,2.314241509,Shared/Other,Firefox,19-22,female,mid
13,44.30291228,66.25996734,37.41390543,22.03519695,1.124788208,1.853469587,1.719304658,Shared/Other,Edge,16-18,female,mid
21,70.93536922,78.59274921,28.85477981,54.55142935,3.909774534,1.357662755,0.780776823,Desktop,Safari,19-22,female,mid
19,46.52935947,69.52953558,28.60379262,31.40290964,1.706580136,1.921274834,2.725548094,Shared/Other,Safari,16-18,female,low
14,58.30456323,74.36355199,27.25713207,41.84523891,3.755053117,1.943678789,2.948302229,Android,Safari,19-22,female,low
21,42.55601608,81.94595659,24.50988346,25.96841916,3.77882447,1.320903667,2.689260826,Shared/Other,Safari,13-15,female,mid
12,49.33974556,62.31635621,33.76565643,36.02491649,1.716445231,1.057706696,0.693232596,Shared/Other,Edge,16-18,male,mid
15,32.81233496,66.52691657,38.59495209,26.45723908,3.715770631,1.52795503,1.42801882,iOS,Firefox,13-15,female,mid
16,35.53457638,71.47746663,36.40737026,32.27397503,1.533084067,1.761245202,2.405027744,Shared/Other,Firefox,13-15,female,low
16,52.3198505,69.95272118,31.42321555,38.63373397,2.123833163,1.250151243,2.981575479,iOS,In-App,19-22,male,low
10,81.63652705,77.68399541,22.16207416,50.81277902,2.226387455,1.541715976,1.172145209,Android,Firefox,19-22,male,high
21,56.67262347,75.64870639,30.29835781,32.53545987,1.892817038,1.426117544,1.279345148,Android,In-App,16-18,female,low
14,35.0701822,76.43996898,35.75255785,25.39208849,1.224106483,1.088438928,2.741549469,Android,In-App,13-15,female,low
23,65.66649762,67.35559259,25.67898728,47.157448,3.172202444,1.802619852,0.79033797,Android,Edge,19-22,male,mid
12,63.23745549,95.57303251,32.32977035,33.85187227,1.38929716,1.395440227,2.710304287,iOS,Chrome,16-18,female,mid
8,39.6511929,85.00000026,37.81342475,26.32183009,3.629681506,1.378280693,2.755673957,iOS,Safari,13-15,male,mid
10,32.13042336,72.87169555,30.37992468,34.37959733,1.003021004,1.025358211,1.622279384,Desktop,Chrome,16-18,male,mid
13,30.29851237,96.64134246,34.07136518,23.06877524,1.83825788,1.085453818,2.343265405,iOS,Edge,13-15,female,mid
10,57.80802074,55.40611326,28.53456674,46.99501756,2.764447445,1.600151034,2.203752503,Desktop,Chrome,19-22,female,high
22,77.20689621,66.28889852,25.94158058,18.87111642,1.091187189,1.957914602,1.988240147,iOS,Chrome,19-22,female,mid
15,52.30403539,76.74709649,31.66461362,31.25901756,1.869828751,1.222052618,2.989188584,Android,Edge,16-18,male,low
12,26.92520186,73.9061136,25.86291602,21.43259279,2.310147433,1.58216024,1.384671954,iOS,Chrome,13-15,female,low
21,60.88673372,76.29836865,38.03100672,20.86648547,3.342339396,1.553486951,0.508771262,Shared/Other,Firefox,19-22,female,low
22,57.80756002,75.95277169,29.5349509,20.00063211,3.819526818,1.563667889,1.992428405,Android,Edge,16-18,male,low
20,46.92879206,97.91634369,30.36083453,47.91408307,1.823157245,1.597387491,2.232597367,Android,Edge,19-22,male,mid
18,57.77188738,74.82708646,27.81014074,37.43888181,1.810854815,1.73988045,2.513058214,Desktop,Edge,16-18,female,low
15,57.75489958,90.3227274,32.94496437,66.24626679,2.319676215,1.806857222,2.926232232,iOS,Firefox,19-22,male,high
17,37.29325815,68.83361358,23.23131825,20.21710488,2.473400975,1.297128879,2.199752326,Desktop,Chrome,13-15,female,mid
23,58.05990678,73.98465625,19.78086242,41.60412747,2.914165289,1.071896917,2.864491498,Android,Safari,19-22,female,mid
12,64.49817274,61.44537669,27.02346388,35.72955603,3.218819599,1.22717011,1.644863337,Desktop,Firefox,19-22,male,mid
15,73.93066279,76.69783101,29.81517646,43.76524748,3.279196407,1.437180063,1.835204259,Android,Chrome,19-22,female,mid
23,65.3228622,79.8107952,30.52871568,38.18701214,2.124794851,1.25242135,2.88880745,Shared/Other,In-App,19-22,female,mid
18,39.90943602,81.66650875,28.52800369,25.55383814,3.053516197,1.373504482,2.523005382,Desktop,Firefox,13-15,female,low
17,57.1468694,72.63137133,37.34323507,35.59320955,2.129555053,1.446921292,1.546726689,Android,Edge,19-22,female,mid
8,59.0042899,71.86129685,33.17502238,17.77719757,2.422915481,1.688310144,2.48686416,iOS,Safari,16-18,female,high
17,32.20547149,86.74929143,38.38178209,20.31269656,2.40986459,1.154746043,2.662335351,Shared/Other,In-App,13-15,male,mid
17,26.15548002,74.8346641,23.62016715,23.21622613,2.444394755,1.410137687,1.823393069,iOS,Safari,13-15,male,low
12,38.37405237,80.83849773,29.86582032,21.27024828,1.085461649,1.09165058,1.1082742,iOS,Firefox,13-15,female,mid
12,20.23004918,81.37574421,26.69405751,27.68335203,1.113782275,1.646682098,2.874267366,Android,Safari,13-15,male,mid
18,49.15938221,77.16076226,28.18367294,26.67047155,1.715871849,1.847450313,2.35756811,Desktop,Edge,13-15,female,mid
20,63.79318487,63.43064971,27.73836184,33.59280463,2.635876293,1.478002479,1.291239105,Shared/Other,Chrome,19-22,female,high
8,27.19584027,66.79387993,29.76298188,41.5507155,1.087449336,1.892919335,2.646000829,Android,Safari,16-18,male,mid
12,42.76369004,64.79154441,32.88352439,29.76078564,2.769341594,1.911761983,1.376400244,iOS,Edge,16-18,female,mid
8,43.81919356,82.82416705,24.31102834,21.53038745,1.290775306,1.360279992,1.238565767,Shared/Other,Firefox,13-15,male,mid
12,61.81996454,100,44.64891758,22.89772421,1.351748271,1.390275556,2.631162347,Android,Edge,16-18,female,low
17,67.1358193,66.92994206,22.51568274,37.21681679,3.746565985,1.367569025,1.809588101,iOS,Edge,19-22,female,mid
12,82.81956508,76.20827713,33.93371537,33.83744768,3.480811455,1.409460164,0.716860478,Shared/Other,In-App,19-22,female,mid
8,30.27386746,83.94585533,31.66037719,23.5691465,1.52889552,1.341613785,0.921875511,Android,Edge,13-15,male,mid
10,40.87446232,69.65001723,31.88280519,25.44844965,1.323330624,1.543720528,0.755279546,iOS,Edge,13-15,female,mid
22,34.35210104,82.64741785,25.9426444,32.57113504,1.172443766,1.202745113,0.873371301,Shared/Other,In-App,16-18,male,mid
21,70.89202206,100,34.49417243,30.15502378,2.557299804,1.325318828,1.311387536,Android,In-App,16-18,female,low
8,25.37370296,59.05758706,35.25456331,21.94171296,1.544772658,1.954241693,2.388462683,iOS,Chrome,13-15,female,mid
19,41.77117787,75.13668458,24.05782204,24.16559666,2.198169114,1.324622891,2.556512927,iOS,Chrome,16-18,male,mid
12,93.22314012,77.59713797,31.36413568,49.73228385,3.080206141,1.916326974,0.619085659,Android,Safari,19-22,female,low
16,51.59568218,76.95193208,25.43467292,24.24424804,1.146005976,1.938650594,1.322116014,Desktop,In-App,16-18,male,mid
14,49.49568609,100,32.26571249,26.75040935,1.43870322,1.75561927,1.43246972,Desktop,Safari,19-22,male,mid
9,30.19671213,71.60184537,30.98455566,38.29458957,1.966643364,1.932223838,1.625253064,Android,Edge,16-18,female,low
15,54.05923631,63.52844623,25.88150112,33.52451145,1.48395522,1.486621907,0.733484999,iOS,Safari,16-18,female,low
20,49.69682728,74.7916204,29.19285443,39.41755031,2.064401709,1.719102007,2.288284079,Shared/Other,In-App,16-18,male,mid
9,25.9820093,71.96388203,36.21324402,23.13296614,2.331591083,1.548889063,1.989222993,Desktop,Safari,13-15,female,high
10,28.16628506,80.4891279,25.54062819,22.28413392,2.768563859,1.455543571,1.158386821,Shared/Other,In-App,13-15,male,high
14,37.9357413,81.31804277,36.56412725,24.02519743,1.011357201,1.380262026,1.226218748,Shared/Other,In-App,13-15,male,low
9,31.70518221,66.84568636,33.45935576,27.50547942,3.05403023,1.473803357,1.577072004,Desktop,Firefox,13-15,male,high
17,26.4614619,96.8939608,31.39743322,30.88724925,3.504993912,1.955212405,2.683345215,Shared/Other,In-App,13-15,female,mid
21,51.12105735,62.78615292,28.81488406,45.58647862,2.75341361,1.017256506,0.990622097,Desktop,Safari,16-18,male,mid
13,34.49176303,74.11012401,33.55267013,29.6168194,1.816689026,1.122684538,2.180068489,Shared/Other,Safari,13-15,male,mid
14,38.06936731,91.85287128,25.9192218,20.22075001,3.573539111,1.374477555,1.15386864,Android,Safari,13-15,female,high
18,38.97293651,69.2611946,32.48286944,20.72763306,3.365061787,1.748337149,1.081542486,Shared/Other,In-App,16-18,female,low
12,58.46023648,76.9057256,24.91468313,29.70774477,3.080568299,1.00183664,2.593941078,Desktop,Edge,19-22,female,mid
14,38.88170265,85.80870778,24.00062094,30.202379,3.641844891,1.094324477,1.850362656,Android,Safari,13-15,male,high
17,49.64279273,55.52097105,35.15934937,26.14187713,1.685145905,1.84829365,0.636685014,Android,Chrome,16-18,female,mid
11,33.61517121,71.26375862,36.21701171,32.30233972,2.469770841,1.264625268,1.778766881,iOS,In-App,16-18,male,mid
7,34.63425587,68.50926465,32.70090792,18.63427078,1.157364514,1.924008923,2.479527076,Shared/Other,Chrome,13-15,female,high
13,56.0774514,85.55302155,36.77879747,29.6478396,2.642677758,1.479195454,2.990312549,Desktop,Firefox,16-18,female,high
8,50.72642275,71.76504716,30.03507513,31.01379065,1.541822749,1.497620296,2.381417613,Android,Edge,16-18,female,low
16,46.80141911,66.89823,33.95575763,20.27792993,3.284622768,1.82847544,1.577073493,iOS,In-App,13-15,female,mid
12,78.46438584,85.69412004,32.35488279,46.49671751,2.441315147,1.261580996,1.236344449,Android,Firefox,19-22,male,high
12,62.8417401,66.05430152,22.7445432,51.48806339,2.046671416,1.759003237,1.395261148,Shared/Other,In-App,19-22,male,mid
18,46.57569521,71.12849036,28.99536099,40.22167075,2.870589099,1.075307151,0.675132349,Shared/Other,In-App,16-18,male,low
16,65.95120419,84.07338063,31.89997053,14.63880159,2.157444174,1.983549863,2.198746027,iOS,In-App,16-18,male,low
19,45.13348739,84.83176806,22.17612495,36.14442333,2.501295662,1.710850382,1.334580347,iOS,Firefox,16-18,female,mid
18,72.91374982,78.3089078,23.2914733,29.37723954,2.223450425,1.849259687,1.539335333,Desktop,Chrome,19-22,female,low
16,43.19240607,45.72940157,31.41276825,36.10410035,3.682563246,1.009934038,2.133648303,Shared/Other,Edge,16-18,male,low
10,31.99151163,84.55725193,30.06891382,34.16528261,2.854275757,1.788610628,2.001709448,Shared/Other,Edge,16-18,male,low
11,62.77625754,73.94658724,34.48205204,48.54721497,1.391653986,1.390822972,1.973323133,Shared/Other,In-App,16-18,female,high
16,34.23400832,72.61151089,28.41079898,20.82261216,1.292013399,1.275628019,2.993243777,iOS,Edge,13-15,male,low
10,28.75081333,68.44353369,30.0505253,22.39267359,2.370468029,1.628868159,2.361807979,Shared/Other,In-App,13-15,male,low
7,27.34451057,81.49625807,28.34856325,15.49612936,2.265127255,1.561808658,2.108180673,iOS,In-App,13-15,female,mid
13,19.42311178,54.69203731,32.49930805,35.27648627,3.933710123,1.278439713,2.871655843,Android,Edge,13-15,male,mid
20,46.2770033,73.60466692,19.20877158,28.48642101,1.428472885,1.118572241,2.663732415,Desktop,In-App,16-18,male,low
8,37.72902613,71.93891762,33.85345431,17.23032876,1.522747924,1.500557195,2.453731648,Desktop,Safari,16-18,female,low
21,60.99892163,77.06897636,34.68057487,39.53805779,2.14716118,1.172335298,2.45895275,Shared/Other,In-App,16-18,female,mid
17,54.04889189,65.29812363,38.45674801,27.60773369,3.001860562,1.836734334,1.376606162,Android,In-App,13-15,male,high
19,45.21606773,82.95963801,37.90195745,32.58676262,2.62862943,1.58905715,2.138368982,Shared/Other,Chrome,16-18,male,mid
22,48.97483283,85.38232047,36.2401128,59.07966927,3.287702433,1.188754003,2.51446248,Android,Safari,19-22,female,mid
18,49.46624918,81.85785732,30.28183982,18.86582607,3.08427892,1.293972617,0.903740735,Desktop,Safari,16-18,male,low
8,48.44889847,86.77899351,29.9051712,26.08939573,2.650685384,1.984647862,2.149825135,iOS,Safari,16-18,male,mid
8,58.88180623,68.86307009,29.33051197,30.28527335,2.987944526,1.764451806,0.682003785,Android,Chrome,16-18,female,low
21,46.77795843,76.82169361,29.05558121,25.05298656,1.831833182,1.959625266,2.238741877,iOS,In-App,16-18,female,low
16,51.37014805,81.27726053,26.88103454,34.82280494,1.966208083,1.995799863,1.44168155,iOS,Edge,16-18,male,mid
17,34.58373695,79.17755416,33.72756732,25.57368698,1.891571583,1.197768534,2.875440845,Shared/Other,Chrome,13-15,male,mid
17,53.3687084,56.79592106,32.50619433,47.65748559,2.89239196,1.989454514,0.602940994,iOS,Edge,16-18,male,low
11,41.22848283,83.0948566,37.58203903,24.79599209,2.026250388,1.823299908,0.762646892,Android,Safari,13-15,male,mid
18,64.27144739,79.46958807,33.85189818,23.21780795,1.594294148,1.716120797,2.271545426,Desktop,Chrome,16-18,female,mid
20,53.1547495,76.23541472,27.15506485,27.95111821,2.002280363,1.206766673,0.956252546,iOS,In-App,16-18,male,high
12,26.60111289,82.05906939,31.55793135,25.69082828,1.491489002,1.214729682,1.934533834,Desktop,Chrome,13-15,male,high
17,43.81271955,73.85230642,40.80218101,20.82869632,3.562676909,1.899844075,2.454383447,Desktop,Safari,16-18,female,mid
13,65.69308151,83.23705514,23.69716995,39.94024994,2.333690457,1.970776406,2.920448742,Shared/Other,Safari,19-22,male,low
20,59.29635003,61.06542244,34.0680886,37.29631971,3.296776193,1.095716624,1.146799922,iOS,In-App,16-18,female,mid
22,70.38868676,87.06187538,29.87360988,21.53217345,1.933371924,1.884076531,1.508654925,Desktop,Safari,19-22,female,high
20,57.06180739,64.74857774,27.99043737,28.40470522,2.577794483,1.550732146,2.274167374,iOS,Safari,13-15,female,low
8,48.69866928,82.48762123,37.95630069,30.89280555,1.313242642,1.854539584,0.60250899,iOS,In-App,16-18,male,low
17,29.89186445,68.01190207,30.99576415,32.95813697,3.242558485,1.522101459,1.01186821,iOS,Edge,13-15,female,low
20,43.11483639,83.733077,33.19985355,27.5000506,3.615688288,1.515207587,2.854560936,Android,Safari,16-18,female,high
18,44.3791931,74.93724928,37.04321358,22.57224527,1.894128087,1.883974299,0.637724894,Android,Chrome,13-15,male,mid
18,66.95801642,72.3572248,34.55457708,50.38522354,1.835866235,1.272691493,1.438512434,iOS,Firefox,19-22,male,low
18,33.78289147,70.17516395,30.78879446,21.28955586,3.683568701,1.327215813,2.080552811,Android,Chrome,13-15,female,low
21,84.25216921,85.22228044,25.98776664,51.10580318,2.216338547,1.125297194,2.35100362,iOS,Safari,19-22,female,mid
9,45.55759733,65.0843644,27.33279865,33.413611,2.855434883,1.657576252,1.70905671,iOS,Firefox,16-18,female,mid
13,28.96460058,84.87069244,34.67651673,27.81484829,3.728609505,1.338144128,0.528013483,Desktop,Edge,13-15,female,low
